"pha_code","pha_name","year","total_vouchers","under_lease","issued_not_leased","port_in","unp","rnp","hap_total","success_rate","utilization_rate","reserve_balance","cost_per_voucher","port_in_rate"
"TX072","The Housing Authority of the City of Gainesvi","2025",285.333333333333,288.333333333333,0.666666666666667,0,31120,10419,233445,0.997693194925029,1.01051401869159,41539,809.635838150289,0
"TX073","Pharr Housing Authority","2022",814.666666666667,819.75,99.4166666666667,3.5,117981.25,-10820.0833333333,370647.666666667,0.891840435176791,1.00623977086743,107161.166666667,452.147199349395,0.00426959438853309
"TX073","Pharr Housing Authority","2023",842,845.75,48.0833333333333,4.5,144660.333333333,-14906.1666666667,446971.416666667,0.94620548200634,1.00445368171021,129754.166666667,528.491181397182,0.00532072125332545
"TX073","Pharr Housing Authority","2024",847.833333333333,856.75,18.8333333333333,9,258416.75,42963.8333333333,476333.833333333,0.978490530122775,1.01051700412817,301380.583333333,555.977628635347,0.0105048147067406
"TX073","Pharr Housing Authority","2025",892,892.333333333333,14.6666666666667,4,2677.66666666667,273672.333333333,535852.666666667,0.98382947445792,1.00037369207773,276350,600.50728427344,0.00448262980948823
"TX075","Housing Authority of Quanah","2022",62,62.1666666666667,1.16666666666667,0,5980.08333333333,10170.5,20037,0.981578947368421,1.00268817204301,16150.5833333333,322.310991957105,0
"TX075","Housing Authority of Quanah","2023",66.6666666666667,66.8333333333333,0.333333333333333,0,20837.5,-617.083333333333,22072.5833333333,0.995037220843673,1.0025,20220.4166666667,330.263092269327,0
"TX075","Housing Authority of Quanah","2024",67.4166666666667,67.4166666666667,0.416666666666667,0,26503.4166666667,-2677.25,26577.75,0.993857493857494,1,23826.1666666667,394.231149567367,0
"TX075","Housing Authority of Quanah","2025",65.3333333333333,65.3333333333333,0,0,-3835.33333333333,30043,28589,1,1,26207.6666666667,437.586734693878,0
"TX079","Duplicated Record","2023",229.5,229,19,163.5,-10348.5,151626,84823,0.923387096774194,0.997821350762527,141277.5,370.406113537118,0.713973799126638
"TX079","Housing Authority of the City of Killeen","2022",141.833333333333,140.833333333333,5,180.5,109009,43531.5833333333,71065.1666666667,0.965714285714286,0.992949471210341,152540.583333333,504.604733727811,1.28165680473373
"TX079","Housing Authority of the City of Killeen","2023",217.6,196.9,12,164.7,-1223.4,71283.4,94557.7,0.942556247008138,0.904871323529412,70060,480.232097511427,0.836465210766887
"TX085","Victoria Housing Authority","2022",274.166666666667,274.416666666667,3.08333333333333,3,182490.916666667,49696,163650.166666667,0.988888888888889,1.00091185410334,232186.916666667,596.356513817188,0.0109322805952019
"TX085","Victoria Housing Authority","2023",289.833333333333,291.166666666667,2.83333333333333,4.5,220255.583333333,1334.66666666667,176931.25,0.990362811791383,1.00460034502588,221590.25,607.663136805953,0.0154550658271322
"TX085","Victoria Housing Authority","2024",317,314.75,8.33333333333333,5.25,308843.583333333,-48085.0833333333,202656.25,0.974206860974981,0.992902208201893,260758.5,643.864177918983,0.0166799046862589
"TX085","Victoria Housing Authority","2025",295,295,3.66666666666667,7,24615.6666666667,383338.666666667,197939,0.987723214285714,1,407954.333333333,670.979661016949,0.023728813559322
"TX087","San Marcos Housing Authority","2022",228.416666666667,227.166666666667,0,49.3333333333333,228288.583333333,-26151.9166666667,155423.583333333,1,0.994527544691718,202136.666666667,684.183052090976,0.217168011738811
"TX087","San Marcos Housing Authority","2023",225.833333333333,225.666666666667,0,52.6666666666667,286169.583333333,-33442.8333333333,169787,1,0.999261992619926,252726.75,752.379615952733,0.233382570162482
"TX087","San Marcos Housing Authority","2024",237.916666666667,238,1.66666666666667,46.4166666666667,317869.166666667,-63609.4166666667,200320.166666667,0.993045897079277,1.00035026269702,254259.75,841.68137254902,0.195028011204482
"TX087","San Marcos Housing Authority","2025",240,240.666666666667,0,25.3333333333333,-16331,316686,210450.333333333,1,1.00277777777778,300355,874.447368421053,0.105263157894737
"TX095","Housing Authority of Rockwall","2022",28,28,0,0,100251.5,-3006.91666666667,24653.6666666667,1,1,97244.5833333333,880.488095238095,0
"TX095","Housing Authority of Rockwall","2023",27.8333333333333,27.8333333333333,0,0,127402,15429.0833333333,26285.3333333333,1,1,142831.083333333,944.383233532934,0
"TX095","Housing Authority of Rockwall","2024",29.6666666666667,30,0,1.5,95758.0833333333,25507.4166666667,31720.75,1,1.01123595505618,121265.5,1057.35833333333,0.05
"TX095","Housing Authority of Rockwall","2025",30.6666666666667,30.6666666666667,1,2.66666666666667,59438.6666666667,138328.333333333,37240.3333333333,0.968421052631579,1,197767,1214.35869565217,0.0869565217391304
"TX096","Edna Housing Authority","2022",85.75,85.6666666666667,7,0,9976.66666666667,4749.08333333333,43775.0833333333,0.924460431654676,0.999028182701652,14725.75,510.993190661479,0
"TX096","Edna Housing Authority","2023",94.1666666666667,94.25,4,0.25,24750.8333333333,1923.66666666667,49730.0833333333,0.959287531806616,1.00088495575221,26674.5,527.640141467728,0.0026525198938992
"TX096","Edna Housing Authority","2024",96,96,5.16666666666667,0.25,39863.5,9120.58333333333,52472.3333333333,0.948929159802306,1,48984.0833333333,546.586805555556,0.00260416666666667
"TX096","Edna Housing Authority","2025",100,100,7.33333333333333,0,8568.66666666667,44067.6666666667,54834.3333333333,0.93167701863354,1,52636.3333333333,548.343333333333,0
"TX105","Crystal City Housing Authority","2022",119.333333333333,120.833333333333,2.58333333333333,0,67826.1666666667,876.666666666667,44240.8333333333,0.979068197164078,1.01256983240223,68702.8333333333,366.131034482759,0
"TX105","Crystal City Housing Authority","2023",126.5,128,10.1666666666667,0,122767.083333333,-2892.91666666667,48361.0833333333,0.926417370325694,1.01185770750988,119874.166666667,377.820963541667,0
"TX105","Crystal City Housing Authority","2024",122.916666666667,124.333333333333,8.33333333333333,0,202663,11769.5833333333,46857.9166666667,0.937185929648241,1.01152542372881,214432.583333333,376.873324396783,0
"TX105","Crystal City Housing Authority","2025",123.333333333333,125,11.3333333333333,0,13462.6666666667,269090.333333333,47760.3333333333,0.916870415647922,1.01351351351351,282553,382.082666666667,0
"TX111","Housing Authority of Burkburnett","2022",15.6666666666667,15.6666666666667,0,0,31274,6204.75,6982.08333333333,1,1,37478.75,445.664893617021,0
"TX111","Housing Authority of Burkburnett","2023",15.75,16,0,0,37629.0833333333,3967.16666666667,7028.91666666667,1,1.01587301587302,41596.25,439.307291666667,0
"TX111","Housing Authority of Burkburnett","2024",15.3333333333333,15.25,0,0,39136.9166666667,-669,7402.08333333333,1,0.994565217391304,38467.9166666667,485.382513661202,0
"TX111","Housing Authority of Burkburnett","2025",16,16,0,0,-275.333333333333,40226.3333333333,7389,1,1,39951,461.8125,0
"TX114","Kingsville Housing Authority","2022",569.25,569.25,47.5,0,263966.166666667,122873.916666667,299107.583333333,0.92298338062424,1,386840.083333333,525.44151661543,0
"TX114","Kingsville Housing Authority","2023",620,621,86.5833333333333,0,411321.083333333,-370.416666666667,347998.416666667,0.877635143092686,1.00161290322581,410950.666666667,560.383923778851,0
"TX114","Kingsville Housing Authority","2024",631.25,631.416666666667,15.1666666666667,0,500169.75,-427749.666666667,408850.833333333,0.976543368990849,1.00026402640264,72420.0833333333,647.513527781444,0
"TX114","Kingsville Housing Authority","2025",574.666666666667,574.666666666667,26,0,121766.333333333,250846,401338.333333333,0.956714761376249,1,372612.333333333,698.384570765661,0
"TX128","Housing Authority of Plano","2022",738,519.333333333333,43,30.0833333333333,516952.416666667,1910276.83333333,592183.583333333,0.923532898636633,0.703703703703704,2427229.25,1140.2764762516,0.0579268292682927
"TX128","Housing Authority of Plano","2023",477.833333333333,475.5,40.5833333333333,32.5,425416,-154224.416666667,465839.916666667,0.921362829000484,0.99511684687827,271191.583333333,979.684367332632,0.0683491062039958
"TX128","Housing Authority of Plano","2024",452.833333333333,440.75,33,31.8333333333333,52899.8333333333,-152831.833333333,522422.083333333,0.930343007915567,0.973316157526684,-99932,1185.30251465305,0.0722253734165249
"TX128","Housing Authority of Plano","2025",463.333333333333,446.666666666667,23,34,-555233.666666667,203247.333333333,563036,0.951029098651526,0.964028776978417,-351986.333333333,1260.52835820896,0.0761194029850746
"TX134","Housing Authority of Cameron","2022",97.3333333333333,95.1666666666667,2.41666666666667,0,70520.5833333333,-2904.58333333333,41161.4166666667,0.975234842015371,0.977739726027397,67616,432.519264448336,0
"TX134","Housing Authority of Cameron","2023",88.6666666666667,86.6666666666667,4.75,0,94230.75,17159.25,40692.9166666667,0.948040109389243,0.977443609022556,111390,469.533653846154,0
"TX134","Housing Authority of Cameron","2024",90.5,88.4166666666667,6.58333333333333,0,103369.083333333,-5784.75,45235.4166666667,0.930701754385965,0.976979742173112,97584.3333333333,511.616399622997,0
"TX134","Housing Authority of Cameron","2025",88.3333333333333,86.6666666666667,1.66666666666667,0,-9362.66666666667,104052.333333333,48526,0.981132075471698,0.981132075471698,94689.6666666667,559.915384615385,0
"TX137","Housing Authority of De Kalb","2022",55,55,9.5,0,145656.916666667,-1783.83333333333,20502.9166666667,0.852713178294574,1,143873.083333333,372.780303030303,0
"TX137","Housing Authority of De Kalb","2023",55.75,55.5833333333333,4.41666666666667,0,170410.333333333,-19868.0833333333,23830.4166666667,0.926388888888889,0.997010463378176,150542.25,428.733133433283,0
"TX137","Housing Authority of De Kalb","2024",54.25,54.1666666666667,1,0,176636.083333333,-26416.4166666667,26705.1666666667,0.981873111782477,0.998463901689708,150219.666666667,493.018461538462,0
"TX137","Housing Authority of De Kalb","2025",50,50,0,0,-20091.3333333333,197845,24246.3333333333,1,1,177753.666666667,484.926666666667,0
"TX147","Duplicated Record","2023",36,37,0,0,38572,-12619,12159,1,1.02777777777778,25953,328.621621621622,0
"TX147","Kenedy Housing Authority","2022",33.4166666666667,33.5833333333333,0,0,38572,-1065.16666666667,10756.4166666667,1,1.00498753117207,37506.8333333333,320.290322580645,0
"TX147","Kenedy Housing Authority","2023",36.9090909090909,37.0909090909091,1.18181818181818,0,38572,-8290.18181818182,11971.0909090909,0.969121140142518,1.00492610837438,30281.8181818182,322.75,0
"TX147","Kenedy Housing Authority","2024",36.75,36.75,0.333333333333333,0,38572,-7900.33333333333,12750.4166666667,0.991011235955056,1,30671.6666666667,346.950113378685,0
"TX147","Kenedy Housing Authority","2025",37.6666666666667,37.3333333333333,0,0,-11353.6666666667,38572,13472,1,0.991150442477876,27218.3333333333,360.857142857143,0
"TX152","Beeville Housing Authority","2022",227.083333333333,228.416666666667,12.3333333333333,0,251606.083333333,7475.91666666667,111911.083333333,0.94877120110765,1.00587155963303,259082,489.94272163444,0
"TX152","Beeville Housing Authority","2023",232.083333333333,230.75,9.16666666666667,0,282257.083333333,-17724.25,126223.666666667,0.961792288989232,0.994254937163375,264532.833333333,547.014806789455,0
"TX152","Beeville Housing Authority","2024",225.666666666667,223.75,6.83333333333333,0,318046.5,6364.33333333333,134292.75,0.970365016263101,0.991506646971935,324410.833333333,600.191061452514,0
"TX152","Beeville Housing Authority","2025",227.666666666667,221.666666666667,6.33333333333333,0,102477,319500,136507.333333333,0.972222222222222,0.973645680819912,421977,615.822556390978,0
"TX158","Housing Authority of Merkel","2022",6,6,0.333333333333333,0,3299.75,-2419.83333333333,2561.25,0.947368421052632,1,879.916666666667,426.875,0
"TX158","Housing Authority of Merkel","2023",7.08333333333333,7.08333333333333,0.666666666666667,0,6150.66666666667,-2376,3531.58333333333,0.913978494623656,1,3774.66666666667,498.576470588235,0
"TX158","Housing Authority of Merkel","2024",7.25,7.25,0,0,7980.41666666667,-2181.33333333333,3739.41666666667,1,1,5799.08333333333,515.781609195402,0
"TX158","Housing Authority of Merkel","2025",8,8,0,0,-2772.33333333333,11359,3781,1,1,8586.66666666667,472.625,0
"TX163","Robstown Housing Authority","2022",175.833333333333,175.833333333333,2.5,0,135847.833333333,32407.3333333333,119989.416666667,0.985981308411215,1,168255.166666667,682.404265402844,0
"TX163","Robstown Housing Authority","2023",177,176.916666666667,3.25,0,154317.083333333,17018.8333333333,131453.083333333,0.981961147086031,0.999529190207156,171335.916666667,743.022609514838,0
"TX163","Robstown Housing Authority","2024",175.416666666667,175.416666666667,3,0.0833333333333333,188406.666666667,46366.3333333333,133038.25,0.983185427370388,1,234773,758.412826603325,0.000475059382422803
"TX163","Robstown Housing Authority","2025",184,184,0.333333333333333,0,-30455.3333333333,192762,143493,0.998191681735985,1,162306.666666667,779.853260869565,0
"TX164","Mathis Housing Authority","2022",86.5,86.4166666666667,6.58333333333333,0,85080.4166666667,-7621.75,36711.9166666667,0.92921146953405,0.999036608863199,77458.6666666667,424.824493731919,0
"TX164","Mathis Housing Authority","2023",85.9166666666667,85.75,3.33333333333333,0,116351.833333333,-10416.25,41645.8333333333,0.962581852198316,0.998060135790495,105935.583333333,485.665694849368,0
"TX164","Mathis Housing Authority","2024",88.5833333333333,88.9166666666667,3.83333333333333,0,134909.75,-35767.8333333333,47054.1666666667,0.958670260557053,1.00376293508937,99141.9166666667,529.194001874414,0
"TX164","Mathis Housing Authority","2025",92,92.3333333333333,12.6666666666667,0,-30587.6666666667,121976.333333333,51854.3333333333,0.879365079365079,1.0036231884058,91388.6666666667,561.599277978339,0
"TX173","Port Isabel Housing Authority","2022",95.8333333333333,95.9166666666667,1.33333333333333,1,51772.4166666667,10347.5833333333,38300.8333333333,0.986289631533848,1.00086956521739,62120,399.313640312771,0.0104257167680278
"TX173","Port Isabel Housing Authority","2023",102.583333333333,102.416666666667,1.25,1,63806.5833333333,5307.41666666667,43436.75,0.987942122186495,0.998375304630382,69114,424.117982099268,0.00976403580146461
"TX173","Port Isabel Housing Authority","2024",96.1666666666667,96.1666666666667,0.666666666666667,1,88956.25,5349.75,46683,0.993115318416523,1,94306,485.438474870017,0.0103986135181976
"TX173","Port Isabel Housing Authority","2025",96.6666666666667,96.6666666666667,0,1,-820.333333333333,99104.6666666667,48945.6666666667,1,1,98284.3333333333,506.334482758621,0.0103448275862069
"TX174","Sinton Housing Authority","2022",144.833333333333,143.75,0,0,190778.583333333,87104.25,64847.1666666667,1,0.992520138089758,277882.833333333,451.110724637681,0
"TX174","Sinton Housing Authority","2023",156.583333333333,156.583333333333,0,0.916666666666667,194746.666666667,-63842.3333333333,81059.75,1,1,130904.333333333,517.678020223523,0.00585417775412453
"TX174","Sinton Housing Authority","2024",165.166666666667,165.166666666667,0,1.33333333333333,404715.25,-11175.5833333333,90998.6666666667,1,1,393539.666666667,550.950554994955,0.00807265388496468
"TX174","Sinton Housing Authority","2025",154.333333333333,156,0,1,-9870.66666666667,469286,90586.3333333333,1,1.01079913606911,459415.333333333,580.681623931624,0.00641025641025641
"TX175","Duplicated Record","2022",13,13,0,0,6209,-4994,4075,1,1,1215,313.461538461538,0
"TX175","Nixon Housing Authority","2022",10.8181818181818,10.8181818181818,0,0,6209,-6463.09090909091,3374,1,1,-254.090909090909,311.882352941176,0
"TX175","Nixon Housing Authority","2023",11.6666666666667,12.0833333333333,1.08333333333333,0,6209,923.75,3975.33333333333,0.917721518987342,1.03571428571429,7132.75,328.993103448276,0
"TX175","Nixon Housing Authority","2024",14.6666666666667,14.6666666666667,0.333333333333333,0,1404.33333333333,25603.5833333333,5635,0.977777777777778,1,27007.9166666667,384.204545454545,0
"TX175","Nixon Housing Authority","2025",12,12,0,0,35849,6209,5147.33333333333,1,1,42058,428.944444444444,0
"TX177","Donna Housing Authority","2022",260.75,263.75,12.1666666666667,0,63006.3333333333,1429.66666666667,123308.25,0.955904560555723,1.01150527325024,64436,467.519431279621,0
"TX177","Donna Housing Authority","2023",275.25,277.75,5.41666666666667,0.0833333333333333,77094.5,1508.83333333333,148864.25,0.98087110064744,1.00908265213442,78603.3333333333,535.964896489649,0.0003000300030003
"TX177","Donna Housing Authority","2024",269.416666666667,272.25,3.83333333333333,0.75,120980.666666667,2853.16666666667,157808.333333333,0.986115303350438,1.01051654809774,123833.833333333,579.644934190389,0.00275482093663912
"TX177","Donna Housing Authority","2025",273.333333333333,274,0,1.33333333333333,0,133810.333333333,166546,1,1.00243902439024,133810.333333333,607.832116788321,0.0048661800486618
"TX178","Alice Housing Authority","2022",150.666666666667,150.916666666667,2.25,1,162388.833333333,46121,71119.8333333333,0.985310119695321,1.0016592920354,208509.833333333,471.25234676974,0.00662617338487024
"TX178","Alice Housing Authority","2023",151.583333333333,151.583333333333,3,1.75,181013.083333333,47011.9166666667,70448.0833333333,0.980592991913747,1,228025,464.748213304013,0.011544804837823
"TX178","Alice Housing Authority","2024",153.5,130.916666666667,7.5,0.916666666666667,211096.833333333,10168.25,80376.25,0.945815773630343,0.852877307274701,221265.083333333,613.949713558243,0.00700190961171229
"TX178","Alice Housing Authority","2025",148.666666666667,150,4.66666666666667,2,-2540,234046,85375,0.969827586206897,1.00896860986547,231506,569.166666666667,0.0133333333333333
"TX183","Duplicated Record","2022",9,9,0,0,12684,18078,2770,1,1,30762,307.777777777778,0
"TX183","Duplicated Record","2024",17,17,0,0,43,-1119,9033,1,1,-1076,531.352941176471,0
"TX183","Housing Authority of Tulia","2022",9.45454545454546,9.63636363636364,0.0909090909090909,0,8227,16191.2727272727,3117.09090909091,0.990654205607477,1.01923076923077,24418.2727272727,323.471698113208,0
"TX183","Housing Authority of Tulia","2023",15.6666666666667,16.1666666666667,0.333333333333333,0,5097.75,-381.333333333333,7956.58333333333,0.97979797979798,1.03191489361702,4716.41666666667,492.159793814433,0
"TX183","Housing Authority of Tulia","2024",16.6363636363636,16.6363636363636,0.181818181818182,0,43,-1423.54545454545,8858.54545454545,0.989189189189189,1,-1380.54545454545,532.48087431694,0
"TX183","Housing Authority of Tulia","2025",14,14,0.666666666666667,0,1816.66666666667,45.6666666666667,7614,0.954545454545455,1,1862.33333333333,543.857142857143,0
"TX189","Housing Authority of Floydada","2022",81.1666666666667,81.25,6.58333333333333,0,45037.75,25875.0833333333,33944.1666666667,0.925047438330171,1.00102669404517,70912.8333333333,417.774358974359,0
"TX189","Housing Authority of Floydada","2023",85.1666666666667,86.3333333333333,4.5,0,87107.9166666667,-20429,38247.4166666667,0.95045871559633,1.01369863013699,66678.9166666667,443.02027027027,0
"TX189","Housing Authority of Floydada","2024",85.4166666666667,85.8333333333333,0.583333333333333,0,124582.416666667,3560.33333333333,41777.6666666667,0.993249758919961,1.00487804878049,128142.75,486.730097087379,0
"TX189","Housing Authority of Floydada","2025",89,89,0,0,20656.3333333333,140184.666666667,45662,1,1,160841,513.056179775281,0
"TX193","Duplicated Record","2023",74,74,22,0,114205,-2989,24574,0.770833333333333,1,111216,332.081081081081,0
"TX193","Floresville Housing Authority","2022",74.5833333333333,74.5833333333333,14.5,0,118369.5,-68.5,24838.1666666667,0.837231057062675,1,118301,333.025698324022,0
"TX193","Floresville Housing Authority","2023",76.7272727272727,75.8181818181818,13,0,101754.818181818,-18840.5454545455,25830.1818181818,0.853633572159673,0.988151658767772,82914.2727272727,340.685851318945,0
"TX193","Floresville Housing Authority","2024",71.5833333333333,71.5833333333333,7.75,0,97687.6666666667,-24437,25650.25,0.902310924369748,1,73250.6666666667,358.327124563446,0
"TX193","Floresville Housing Authority","2025",68,68,18,0,-31894.6666666667,105559.333333333,27675,0.790697674418605,1,73664.6666666667,406.985294117647,0
"TX197","Housing Authority of Baird","2022",50.4166666666667,50.9166666666667,12.6666666666667,0,34477.75,5040.41666666667,26018.3333333333,0.800786369593709,1.0099173553719,39518.1666666667,510.998363338789,0
"TX197","Housing Authority of Baird","2023",49.8333333333333,50,8.25,0,30448.8333333333,3665,30624.6666666667,0.858369098712446,1.00334448160535,34113.8333333333,612.493333333333,0
"TX197","Housing Authority of Baird","2024",49,49.0833333333333,3.5,0,26140.8333333333,8847.66666666667,31730.9166666667,0.933438985736926,1.00170068027211,34988.5,646.470288624788,0
"TX197","Housing Authority of Baird","2025",80.6666666666667,79,5,0,-4972,24350.6666666667,49593,0.94047619047619,0.979338842975207,19378.6666666667,627.759493670886,0
"TX201","Falfurrias Housing Authority","2022",116.416666666667,116.25,10,0,44626.9166666667,-7990.83333333333,60226.5,0.920792079207921,0.998568360773085,36636.0833333333,518.077419354839,0
"TX201","Falfurrias Housing Authority","2023",116.083333333333,116.083333333333,22.5,0,65316.6666666667,4568.25,64992.0833333333,0.837642814191221,1,69884.9166666667,559.874371859297,0
"TX201","Falfurrias Housing Authority","2024",145.666666666667,146.333333333333,37.9166666666667,0,104429.083333333,-22552.5833333333,86359.5833333333,0.794210764360018,1.0045766590389,81876.5,590.156605922551,0
"TX201","Falfurrias Housing Authority","2025",168.333333333333,168.333333333333,13,0,-65229.6666666667,145956.666666667,104195.333333333,0.928308823529412,1,80727,618.982178217822,0
"TX202","Edcouch Housing Authority","2022",45.0833333333333,45.0833333333333,3.16666666666667,0,15663.9166666667,152801.333333333,16057.3333333333,0.934369602763385,1,168465.25,356.170055452865,0
"TX202","Edcouch Housing Authority","2023",45.4166666666667,45.75,2.33333333333333,0,27584.1666666667,519718.833333333,20589.9166666667,0.951473136915078,1.00733944954128,547303,450.052823315118,0
"TX202","Edcouch Housing Authority","2024",46.3333333333333,46.4166666666667,0.75,0,8932.16666666667,14150.0833333333,23743.8333333333,0.984098939929329,1.00179856115108,23082.25,511.536804308797,0
"TX202","Edcouch Housing Authority","2025",39.3333333333333,39.3333333333333,3,0,14440.3333333333,8324.33333333333,21673.3333333333,0.929133858267717,1,22764.6666666667,551.016949152542,0
"TX206","Los Fresnos Housing Authority","2022",83.25,83.6666666666667,11.3333333333333,0,140817.25,7949.33333333333,32416.25,0.880701754385965,1.00500500500501,148766.583333333,387.445219123506,0
"TX206","Los Fresnos Housing Authority","2023",83.0833333333333,83.1666666666667,9,0,160255.5,4418.33333333333,38843.5833333333,0.902350813743219,1.00100300902708,164673.833333333,467.057114228457,0
"TX206","Los Fresnos Housing Authority","2024",89.0833333333333,89.0833333333333,3.66666666666667,0.916666666666667,326149.333333333,10503.25,43381.3333333333,0.960467205750225,1,336652.583333333,486.974742750234,0.010289990645463
"TX206","Los Fresnos Housing Authority","2025",87,87,1.66666666666667,0.666666666666667,2246,200977.666666667,45055.3333333333,0.981203007518797,1,203223.666666667,517.877394636015,0.00766283524904215
"TX208","Pleasanton Housing Authority","2022",66.3333333333333,66.3333333333333,2.91666666666667,0,49430.25,9563.33333333333,24030.25,0.957882069795427,1,58993.5833333333,362.265075376884,0
"TX208","Pleasanton Housing Authority","2023",70.25,70,2.75,0,62076.0833333333,-3036.41666666667,29661.6666666667,0.962199312714777,0.99644128113879,59039.6666666667,423.738095238095,0
"TX208","Pleasanton Housing Authority","2024",71.9166666666667,71.5833333333333,2.66666666666667,0,66974.4166666667,-3809.91666666667,35046.5,0.964085297418631,0.995365005793743,63164.5,489.590221187427,0
"TX208","Pleasanton Housing Authority","2025",71,71.3333333333333,3,0,10848,68133.6666666667,35569.6666666667,0.959641255605381,1.00469483568075,78981.6666666667,498.640186915888,0
"TX210","Devine Housing Authority","2022",42.1666666666667,42.4166666666667,0.416666666666667,0,38115.0833333333,1245.75,16233.4166666667,0.990272373540856,1.00592885375494,39360.8333333333,382.713163064833,0
"TX210","Devine Housing Authority","2023",41.6666666666667,41.6666666666667,1.25,0,52920.25,627.333333333333,18212.25,0.970873786407767,1,53547.5833333333,437.094,0
"TX210","Devine Housing Authority","2024",42.5833333333333,42.6666666666667,1.25,0,65619,9077.5,21194,0.971537001897533,1.00195694716243,74696.5,496.734375,0
"TX210","Devine Housing Authority","2025",44.3333333333333,44.3333333333333,0,0,-927,73887,23456.6666666667,1,1,72960,529.097744360902,0
"TX217","Housing Authority of Wills Point","2022",17.1666666666667,16.9166666666667,9.91666666666667,0,76730.9166666667,10348.25,7373.25,0.630434782608696,0.985436893203884,87079.1666666667,435.857142857143,0
"TX217","Housing Authority of Wills Point","2023",19.3333333333333,19.1666666666667,5.5,0,84647.8333333333,-8211.75,12062.8333333333,0.777027027027027,0.991379310344828,76436.0833333333,629.365217391304,0
"TX217","Housing Authority of Wills Point","2024",23.1666666666667,22.8333333333333,3,0.5,84579.3333333333,-16162.0833333333,17320.5,0.883870967741936,0.985611510791367,68417.25,758.562043795621,0.0218978102189781
"TX217","Housing Authority of Wills Point","2025",24.6666666666667,24.6666666666667,0,1,-41383.3333333333,86398.3333333333,22863.3333333333,1,1,45015,926.891891891892,0.0405405405405405
"TX224","Elsa Housing Authority","2022",128,130.416666666667,6.5,0,199349,8177.25,51175.25,0.952525867315886,1.01888020833333,207526.25,392.398083067093,0
"TX224","Elsa Housing Authority","2023",133.916666666667,134.916666666667,2.75,0,208028.5,1707.33333333333,60149.9166666667,0.98002421307506,1.00746733042937,209735.833333333,445.830142063002,0
"TX224","Elsa Housing Authority","2024",125.083333333333,127.416666666667,7.25,0,232605.75,7008.25,67673.5833333333,0.946163366336634,1.01865423051299,239614,531.120340091563,0
"TX224","Elsa Housing Authority","2025",128,127.666666666667,0,0.666666666666667,4850.33333333333,234227.666666667,72911,1,0.997395833333333,239078,571.104438642298,0.00522193211488251
"TX236","Poteet Housing Authority","2022",21.25,21.25,1.41666666666667,0,12702.4166666667,3325.33333333333,5608.58333333333,0.9375,1,16027.75,263.933333333333,0
"TX236","Poteet Housing Authority","2023",24.3333333333333,24.0833333333333,1.5,0,12804.9166666667,961.75,8145.91666666667,0.941368078175896,0.98972602739726,13766.6666666667,338.23875432526,0
"TX236","Poteet Housing Authority","2024",24.5833333333333,24.4166666666667,0.583333333333333,0,17393.75,4108.08333333333,8384.58333333333,0.976666666666667,0.993220338983051,21501.8333333333,343.39590443686,0
"TX236","Poteet Housing Authority","2025",26,26,0,0,2638.33333333333,18578.6666666667,8615.33333333333,1,1,21217,331.358974358974,0
"TX242","Edgewood Housing","2022",29.5,29.6666666666667,7.83333333333333,0,25165.25,10399,10022.5,0.791111111111111,1.00564971751412,35564.25,337.837078651685,0
"TX242","Edgewood Housing","2023",34.4166666666667,34.6666666666667,3.5,0.25,31889,2280.25,16019.5,0.908296943231441,1.00726392251816,34169.25,462.100961538462,0.00721153846153846
"TX242","Edgewood Housing","2024",30.5833333333333,31.1666666666667,2.91666666666667,0.5,41067.4166666667,3024.91666666667,16018.5,0.914425427872861,1.01907356948229,44092.3333333333,513.96256684492,0.0160427807486631
"TX242","Edgewood Housing","2025",32.3333333333333,32.3333333333333,0.666666666666667,0,-9074.33333333333,43599,17965,0.97979797979798,1,34524.6666666667,555.618556701031,0
"TX257","Housing Authority of Slaton","2022",62.3333333333333,63.0833333333333,1.08333333333333,0,94866.0833333333,726.75,25221.5833333333,0.983116883116883,1.0120320855615,95592.8333333333,399.813738441215,0
"TX257","Housing Authority of Slaton","2023",63.75,63.9166666666667,0,0,115409.833333333,1084.83333333333,27885.0833333333,1,1.00261437908497,116494.666666667,436.272490221643,0
"TX257","Housing Authority of Slaton","2024",63.6666666666667,63.5833333333333,0.916666666666667,0,129562.666666667,-296.083333333333,29352.8333333333,0.98578811369509,0.99869109947644,129266.583333333,461.643512450852,0
"TX257","Housing Authority of Slaton","2025",63.3333333333333,63.3333333333333,0,0,-1955,133469.666666667,29023,1,1,131514.666666667,458.257894736842,0
"TX259","Bastrop Housing Authority","2022",21.1666666666667,21.1666666666667,0,21,46921.9166666667,715,16118,1,1,47636.9166666667,761.48031496063,0.992125984251968
"TX259","Bastrop Housing Authority","2023",23.25,23,0.166666666666667,22.1666666666667,60671.1666666667,-12624.3333333333,21446.6666666667,0.992805755395683,0.989247311827957,48046.8333333333,932.463768115942,0.963768115942029
"TX259","Bastrop Housing Authority","2024",25.4166666666667,25.4166666666667,0.25,28.75,56950.4166666667,-17405.4166666667,28266.4166666667,0.99025974025974,1,39545,1112.12131147541,1.13114754098361
"TX259","Bastrop Housing Authority","2025",25,25,0,31.6666666666667,-18944.6666666667,63484,29380.6666666667,1,1,44539.3333333333,1175.22666666667,1.26666666666667
